graph,method,metric,value,timestamp,database,subset,min_cov_ignored,run_id
$S_\text{Ts-1}$,all,$\mu_1$: NodeCount,3845579.0,2026-04-28 23:03:12.864359810,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,all,$\mu_2$: EdgeCount,5286216.0,2026-04-28 23:03:12.864359810,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,all,$\mu_3$: AvgNodePropCount,2.0998752073484903,2026-04-28 23:03:12.864359810,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 23:03:12.864359810,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 23:06:03.472715056,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 23:06:03.472715056,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-28 23:06:03.472715056,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-28 23:06:03.472715056,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,node-left,$\mu_1$: NodeCount,579979.0,2026-04-28 23:06:23.993268305,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,node-left,$\mu_2$: EdgeCount,2214417.0,2026-04-28 23:06:23.993268305,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,node-left,$\mu_3$: AvgNodePropCount,2.9962619336217347,2026-04-28 23:06:23.993268305,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,node-left,$\mu_4$: AvgEdgePropCount,2.299598043186988,2026-04-28 23:06:23.993268305,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 23:09:01.804281698,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 23:09:01.804281698,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-28 23:09:01.804281698,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-28 23:09:01.804281698,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,edge-left,$\mu_1$: NodeCount,3459779.0,2026-04-28 23:09:40.468177876,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,edge-left,$\mu_2$: EdgeCount,4898400.0,2026-04-28 23:09:40.468177876,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,edge-left,$\mu_3$: AvgNodePropCount,2.22368769797146,2026-04-28 23:09:40.468177876,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-1}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 23:09:40.468177876,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 23:12:26.524769120,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 23:12:26.524769120,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-28 23:12:26.524769120,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-28 23:12:26.524769120,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,all,$\mu_1$: NodeCount,5672180.0,2026-04-28 23:14:09.814441372,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,all,$\mu_2$: EdgeCount,10766019.0,2026-04-28 23:14:09.814441372,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,all,$\mu_3$: AvgNodePropCount,2.3214187490523925,2026-04-28 23:14:09.814441372,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,all,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 23:14:09.814441372,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 23:17:16.137678371,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 23:17:16.137678371,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-28 23:17:16.137678371,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-28 23:17:16.137678371,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,node-left,$\mu_1$: NodeCount,579979.0,2026-04-28 23:17:35.599135353,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,node-left,$\mu_2$: EdgeCount,2214417.0,2026-04-28 23:17:35.599135353,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,node-left,$\mu_3$: AvgNodePropCount,2.9962619336217347,2026-04-28 23:17:35.599135353,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,node-left,$\mu_4$: AvgEdgePropCount,2.299598043186988,2026-04-28 23:17:35.599135353,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_1$: NodeCount,194179.0,2026-04-28 23:20:12.201022595,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_2$: EdgeCount,1826601.0,2026-04-28 23:20:12.201022595,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_3$: AvgNodePropCount,6.983252565931434,2026-04-28 23:20:12.201022595,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.787838723399363,2026-04-28 23:20:12.201022595,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,edge-left,$\mu_1$: NodeCount,5286922.0,2026-04-28 23:21:33.937207584,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,edge-left,$\mu_2$: EdgeCount,10378203.0,2026-04-28 23:21:33.937207584,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,edge-left,$\mu_3$: AvgNodePropCount,2.4184731683198657,2026-04-28 23:21:33.937207584,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Ts-2}$,edge-left,$\mu_4$: AvgEdgePropCount,0.0,2026-04-28 23:21:33.937207584,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 23:28:02.531065315,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 23:28:02.531065315,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-28 23:28:02.531065315,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-28 23:28:02.531065315,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,all,$\mu_1$: NodeCount,2017381.0,2026-04-28 23:28:11.839552118,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,all,$\mu_2$: EdgeCount,3681864.0,2026-04-28 23:28:11.839552118,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,all,$\mu_3$: AvgNodePropCount,9.518903965091374,2026-04-28 23:28:11.839552118,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,all,$\mu_4$: AvgEdgePropCount,2.9484888632497017,2026-04-28 23:28:11.839552118,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 23:34:43.600226729,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 23:34:43.600226729,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-28 23:34:43.600226729,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-28 23:34:43.600226729,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,node-left,$\mu_1$: NodeCount,2017381.0,2026-04-28 23:34:51.861028905,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,node-left,$\mu_2$: EdgeCount,3681864.0,2026-04-28 23:34:51.861028905,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,node-left,$\mu_3$: AvgNodePropCount,9.518903965091374,2026-04-28 23:34:51.861028905,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,node-left,$\mu_4$: AvgEdgePropCount,2.9484888632497017,2026-04-28 23:34:51.861028905,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 23:41:16.753087525,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 23:41:16.753087525,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-28 23:41:16.753087525,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-28 23:41:16.753087525,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,edge-left,$\mu_1$: NodeCount,2016523.0,2026-04-28 23:41:16.754873010,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,edge-left,$\mu_2$: EdgeCount,3339267.0,2026-04-28 23:41:16.754873010,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,edge-left,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-28 23:41:16.754873010,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-1}$,edge-left,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-28 23:41:16.754873010,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 23:47:55.828451242,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 23:47:55.828451242,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-28 23:47:55.828451242,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-28 23:47:55.828451242,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,all,$\mu_1$: NodeCount,2021602.0,2026-04-28 23:48:29.143552662,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,all,$\mu_2$: EdgeCount,4854231.0,2026-04-28 23:48:29.143552662,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,all,$\mu_3$: AvgNodePropCount,8.595673629131747,2026-04-28 23:48:29.143552662,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,all,$\mu_4$: AvgEdgePropCount,2.236386154676199,2026-04-28 23:48:29.143552662,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-28 23:55:05.248455047,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-28 23:55:05.248455047,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-28 23:55:05.248455047,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-28 23:55:05.248455047,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,node-left,$\mu_1$: NodeCount,2021602.0,2026-04-28 23:55:42.151873270,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,node-left,$\mu_2$: EdgeCount,4854231.0,2026-04-28 23:55:42.151873270,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,node-left,$\mu_3$: AvgNodePropCount,8.595673629131747,2026-04-28 23:55:42.151873270,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,node-left,$\mu_4$: AvgEdgePropCount,2.236386154676199,2026-04-28 23:55:42.151873270,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-29 00:02:18.590659108,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-29 00:02:18.590659108,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-29 00:02:18.590659108,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-29 00:02:18.590659108,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,edge-left,$\mu_1$: NodeCount,2016523.0,2026-04-29 00:02:18.592375990,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,edge-left,$\mu_2$: EdgeCount,3339267.0,2026-04-29 00:02:18.592375990,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,edge-left,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-29 00:02:18.592375990,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-2}$,edge-left,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-29 00:02:18.592375990,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-29 00:09:20.128637812,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-29 00:09:20.128637812,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-29 00:09:20.128637812,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-29 00:09:20.128637812,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,all,$\mu_1$: NodeCount,2017388.0,2026-04-29 00:09:46.448230504,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,all,$\mu_2$: EdgeCount,4367058.0,2026-04-29 00:09:46.448230504,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,all,$\mu_3$: AvgNodePropCount,9.009411674898432,2026-04-29 00:09:46.448230504,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,all,$\mu_4$: AvgEdgePropCount,2.485869205309387,2026-04-29 00:09:46.448230504,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-29 00:16:37.574899916,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-29 00:16:37.574899916,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-29 00:16:37.574899916,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-29 00:16:37.574899916,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,node-left,$\mu_1$: NodeCount,2017388.0,2026-04-29 00:17:01.177121169,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,node-left,$\mu_2$: EdgeCount,4367058.0,2026-04-29 00:17:01.177121169,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,node-left,$\mu_3$: AvgNodePropCount,9.009411674898432,2026-04-29 00:17:01.177121169,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,node-left,$\mu_4$: AvgEdgePropCount,2.485869205309387,2026-04-29 00:17:01.177121169,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_1$: NodeCount,2016523.0,2026-04-29 00:23:41.699570446,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_2$: EdgeCount,3339267.0,2026-04-29 00:23:41.699570446,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-29 00:23:41.699570446,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,denormalized,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-29 00:23:41.699570446,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,edge-left,$\mu_1$: NodeCount,2016523.0,2026-04-29 00:23:41.700472467,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,edge-left,$\mu_2$: EdgeCount,3339267.0,2026-04-29 00:23:41.700472467,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,edge-left,$\mu_3$: AvgNodePropCount,9.86189297121828,2026-04-29 00:23:41.700472467,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Off-3}$,edge-left,$\mu_4$: AvgEdgePropCount,3.2509934066368458,2026-04-29 00:23:41.700472467,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_1$: NodeCount,4.0,2026-04-29 00:24:02.682388467,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_2$: EdgeCount,3.0,2026-04-29 00:24:02.682388467,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_3$: AvgNodePropCount,1.25,2026-04-29 00:24:02.682388467,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_4$: AvgEdgePropCount,2.0,2026-04-29 00:24:02.682388467,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,all,$\mu_1$: NodeCount,4.0,2026-04-29 00:24:02.691583200,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,all,$\mu_2$: EdgeCount,3.0,2026-04-29 00:24:02.691583200,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,all,$\mu_3$: AvgNodePropCount,1.5,2026-04-29 00:24:02.691583200,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,all,$\mu_4$: AvgEdgePropCount,1.0,2026-04-29 00:24:02.691583200,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_1$: NodeCount,4.0,2026-04-29 00:24:03.120621038,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_2$: EdgeCount,3.0,2026-04-29 00:24:03.120621038,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_3$: AvgNodePropCount,1.25,2026-04-29 00:24:03.120621038,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_4$: AvgEdgePropCount,2.0,2026-04-29 00:24:03.120621038,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,node-left,$\mu_1$: NodeCount,4.0,2026-04-29 00:24:03.129276303,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,node-left,$\mu_2$: EdgeCount,3.0,2026-04-29 00:24:03.129276303,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,node-left,$\mu_3$: AvgNodePropCount,1.5,2026-04-29 00:24:03.129276303,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,node-left,$\mu_4$: AvgEdgePropCount,1.0,2026-04-29 00:24:03.129276303,memgraph,node-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_1$: NodeCount,4.0,2026-04-29 00:24:03.824322619,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_2$: EdgeCount,3.0,2026-04-29 00:24:03.824322619,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_3$: AvgNodePropCount,1.25,2026-04-29 00:24:03.824322619,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,denormalized,$\mu_4$: AvgEdgePropCount,2.0,2026-04-29 00:24:03.824322619,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,edge-left,$\mu_1$: NodeCount,4.0,2026-04-29 00:24:03.826119541,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,edge-left,$\mu_2$: EdgeCount,3.0,2026-04-29 00:24:03.826119541,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,edge-left,$\mu_3$: AvgNodePropCount,1.25,2026-04-29 00:24:03.826119541,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-1}$,edge-left,$\mu_4$: AvgEdgePropCount,2.0,2026-04-29 00:24:03.826119541,memgraph,edge-left,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-2}$,denormalized,$\mu_1$: NodeCount,4.0,2026-04-29 00:24:04.559501985,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-2}$,denormalized,$\mu_2$: EdgeCount,3.0,2026-04-29 00:24:04.559501985,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-2}$,denormalized,$\mu_3$: AvgNodePropCount,1.25,2026-04-29 00:24:04.559501985,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-2}$,denormalized,$\mu_4$: AvgEdgePropCount,2.0,2026-04-29 00:24:04.559501985,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-2}$,all,$\mu_1$: NodeCount,5.0,2026-04-29 00:24:04.571716322,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
$S_\text{Uni-2}$,all,$\mu_2$: EdgeCount,4.0,2026-04-29 00:24:04.571716322,memgraph,all,False,cd3ccf68-bc44-465a-858c-8bfcd230590c
